id,pokemon_id,generation_id,primary_type_id,secondary_type_id,meta
4117,657,8,3,,frogadier -- generation 8 -- water
4118,658,8,3,16,"greninja -- generation 8 -- water,dark"
4119,659,8,1,,bunnelby -- generation 8 -- normal
4120,660,8,1,9,"diggersby -- generation 8 -- normal,ground"
4121,661,8,1,10,"fletchling -- generation 8 -- normal,flying"
4122,662,8,2,10,"fletchinder -- generation 8 -- fire,flying"
4123,663,8,2,10,"talonflame -- generation 8 -- fire,flying"
4124,664,8,12,,scatterbug -- generation 8 -- bug
4125,665,8,12,,spewpa -- generation 8 -- bug
4126,666,8,12,10,"vivillon -- generation 8 -- bug,flying"
4127,667,8,2,1,"litleo -- generation 8 -- fire,normal"
4128,668,8,2,1,"pyroar -- generation 8 -- fire,normal"
4129,669,8,18,,flabebe -- generation 8 -- fairy
4130,670,8,18,,floette -- generation 8 -- fairy
4131,671,8,18,,florges -- generation 8 -- fairy
4132,672,8,5,,skiddo -- generation 8 -- grass
4133,673,8,5,,gogoat -- generation 8 -- grass
4134,674,8,7,,pancham -- generation 8 -- fighting
4135,675,8,7,16,"pangoro -- generation 8 -- fighting,dark"
4136,676,8,1,,furfrou -- generation 8 -- normal
4137,677,8,11,,espurr -- generation 8 -- psychic
4138,678,8,11,,meowstic -- generation 8 -- psychic
4139,679,8,17,14,"honedge -- generation 8 -- steel,ghost"
4140,680,8,17,14,"doublade -- generation 8 -- steel,ghost"
4141,681,8,17,14,"aegislash -- generation 8 -- steel,ghost"
4142,682,8,18,,spritzee -- generation 8 -- fairy
4143,683,8,18,,aromatisse -- generation 8 -- fairy
4144,684,8,18,,swirlix -- generation 8 -- fairy
4145,685,8,18,,slurpuff -- generation 8 -- fairy
4146,686,8,16,11,"inkay -- generation 8 -- dark,psychic"
4147,687,8,16,11,"malamar -- generation 8 -- dark,psychic"
4148,688,8,13,3,"binacle -- generation 8 -- rock,water"
4149,689,8,13,3,"barbaracle -- generation 8 -- rock,water"
4150,690,8,8,3,"skrelp -- generation 8 -- poison,water"
4151,691,8,8,15,"dragalge -- generation 8 -- poison,dragon"
4152,692,8,3,,clauncher -- generation 8 -- water
4153,693,8,3,,clawitzer -- generation 8 -- water
4154,694,8,4,1,"helioptile -- generation 8 -- electric,normal"
4155,695,8,4,1,"heliolisk -- generation 8 -- electric,normal"
4156,696,8,13,15,"tyrunt -- generation 8 -- rock,dragon"
4157,697,8,13,15,"tyrantrum -- generation 8 -- rock,dragon"
4158,698,8,13,6,"amaura -- generation 8 -- rock,ice"
4159,699,8,13,6,"aurorus -- generation 8 -- rock,ice"
4160,700,8,18,,sylveon -- generation 8 -- fairy
4161,701,8,7,10,"hawlucha -- generation 8 -- fighting,flying"
4162,702,8,4,18,"dedenne -- generation 8 -- electric,fairy"
4163,703,8,13,18,"carbink -- generation 8 -- rock,fairy"
4164,704,8,15,,goomy -- generation 8 -- dragon
4165,705,8,15,,sliggoo -- generation 8 -- dragon
4166,706,8,15,,goodra -- generation 8 -- dragon
4167,707,8,17,18,"klefki -- generation 8 -- steel,fairy"
4168,708,8,14,5,"phantump -- generation 8 -- ghost,grass"
4169,709,8,14,5,"trevenant -- generation 8 -- ghost,grass"
4170,710,8,14,5,"pumpkaboo -- generation 8 -- ghost,grass"
4171,711,8,14,5,"gourgeist -- generation 8 -- ghost,grass"
4172,712,8,6,,bergmite -- generation 8 -- ice
4173,713,8,6,,avalugg -- generation 8 -- ice
4174,714,8,10,15,"noibat -- generation 8 -- flying,dragon"
4175,715,8,10,15,"noivern -- generation 8 -- flying,dragon"
4176,716,8,18,,xerneas -- generation 8 -- fairy
4177,717,8,16,10,"yveltal -- generation 8 -- dark,flying"
4178,718,8,15,9,"zygarde -- generation 8 -- dragon,ground"
4179,719,8,13,18,"diancie -- generation 8 -- rock,fairy"
4180,720,8,11,14,"hoopa -- generation 8 -- psychic,ghost"
4181,721,8,2,3,"volcanion -- generation 8 -- fire,water"
4182,722,8,5,10,"rowlet -- generation 8 -- grass,flying"
4183,723,8,5,10,"dartrix -- generation 8 -- grass,flying"
4184,724,8,5,14,"decidueye -- generation 8 -- grass,ghost"
4185,725,8,2,,litten -- generation 8 -- fire
4186,726,8,2,,torracat -- generation 8 -- fire
4187,727,8,2,16,"incineroar -- generation 8 -- fire,dark"
4188,728,8,3,,popplio -- generation 8 -- water
4189,729,8,3,,brionne -- generation 8 -- water
4190,730,8,3,18,"primarina -- generation 8 -- water,fairy"
4191,731,8,1,10,"pikipek -- generation 8 -- normal,flying"
4192,732,8,1,10,"trumbeak -- generation 8 -- normal,flying"
4193,733,8,1,10,"toucannon -- generation 8 -- normal,flying"
4194,734,8,1,,yungoos -- generation 8 -- normal
4195,735,8,1,,gumshoos -- generation 8 -- normal
4196,736,8,12,,grubbin -- generation 8 -- bug
4197,737,8,12,4,"charjabug -- generation 8 -- bug,electric"
4198,738,8,12,4,"vikavolt -- generation 8 -- bug,electric"
4199,739,8,7,,crabrawler -- generation 8 -- fighting
4200,740,8,7,6,"crabominable -- generation 8 -- fighting,ice"
4201,741,8,2,10,"oricorio -- generation 8 -- fire,flying"
4202,742,8,12,18,"cutiefly -- generation 8 -- bug,fairy"
4203,743,8,12,18,"ribombee -- generation 8 -- bug,fairy"
4204,744,8,13,,rockruff -- generation 8 -- rock
4205,745,8,13,,lycanroc -- generation 8 -- rock
4206,746,8,3,,wishiwashi -- generation 8 -- water
4207,747,8,8,3,"mareanie -- generation 8 -- poison,water"
4208,748,8,8,3,"toxapex -- generation 8 -- poison,water"
4209,749,8,9,,mudbray -- generation 8 -- ground
4210,750,8,9,,mudsdale -- generation 8 -- ground
4211,751,8,3,12,"dewpider -- generation 8 -- water,bug"
4212,752,8,3,12,"araquanid -- generation 8 -- water,bug"
4213,753,8,5,,fomantis -- generation 8 -- grass
4214,754,8,5,,lurantis -- generation 8 -- grass
4215,755,8,5,18,"morelull -- generation 8 -- grass,fairy"
4216,756,8,5,18,"shiinotic -- generation 8 -- grass,fairy"
4217,757,8,8,2,"salandit -- generation 8 -- poison,fire"
4218,758,8,8,2,"salazzle -- generation 8 -- poison,fire"
4219,759,8,1,7,"stufful -- generation 8 -- normal,fighting"
4220,760,8,1,7,"bewear -- generation 8 -- normal,fighting"
4221,761,8,5,,bounsweet -- generation 8 -- grass
4222,762,8,5,,steenee -- generation 8 -- grass
4223,763,8,5,,tsareena -- generation 8 -- grass
4224,764,8,18,,comfey -- generation 8 -- fairy
4225,765,8,1,11,"oranguru -- generation 8 -- normal,psychic"
4226,766,8,7,,passimian -- generation 8 -- fighting
4227,767,8,12,3,"wimpod -- generation 8 -- bug,water"
4228,768,8,12,3,"golisopod -- generation 8 -- bug,water"
4229,769,8,14,9,"sandygast -- generation 8 -- ghost,ground"
4230,770,8,14,9,"palossand -- generation 8 -- ghost,ground"
4231,771,8,3,,pyukumuku -- generation 8 -- water
4232,772,8,1,,typenull -- generation 8 -- normal
4233,773,8,1,,silvally -- generation 8 -- normal
4234,774,8,13,10,"minior -- generation 8 -- rock,flying"
4235,775,8,1,,komala -- generation 8 -- normal
4236,776,8,2,15,"turtonator -- generation 8 -- fire,dragon"
4237,777,8,4,17,"togedemaru -- generation 8 -- electric,steel"
4238,778,8,14,18,"mimikyu -- generation 8 -- ghost,fairy"
4239,779,8,3,11,"bruxish -- generation 8 -- water,psychic"
4240,780,8,1,15,"drampa -- generation 8 -- normal,dragon"
4241,781,8,14,5,"dhelmise -- generation 8 -- ghost,grass"
4242,782,8,15,,jangmoo -- generation 8 -- dragon
4243,783,8,15,7,"hakamoo -- generation 8 -- dragon,fighting"
4244,784,8,15,7,"kommoo -- generation 8 -- dragon,fighting"
4245,785,8,4,18,"tapukoko -- generation 8 -- electric,fairy"
4246,786,8,11,18,"tapulele -- generation 8 -- psychic,fairy"
4247,787,8,5,18,"tapubulu -- generation 8 -- grass,fairy"
4248,788,8,3,18,"tapufini -- generation 8 -- water,fairy"
4249,789,8,11,,cosmog -- generation 8 -- psychic
4250,790,8,11,,cosmoem -- generation 8 -- psychic
4251,791,8,11,17,"solgaleo -- generation 8 -- psychic,steel"
4252,792,8,11,14,"lunala -- generation 8 -- psychic,ghost"
4253,793,8,13,8,"nihilego -- generation 8 -- rock,poison"
4254,794,8,12,7,"buzzwole -- generation 8 -- bug,fighting"
4255,795,8,12,7,"pheromosa -- generation 8 -- bug,fighting"
4256,796,8,4,,xurkitree -- generation 8 -- electric
4257,797,8,17,10,"celesteela -- generation 8 -- steel,flying"
4258,798,8,5,17,"kartana -- generation 8 -- grass,steel"
4259,799,8,16,15,"guzzlord -- generation 8 -- dark,dragon"
4260,800,8,11,,necrozma -- generation 8 -- psychic
4261,801,8,17,18,"magearna -- generation 8 -- steel,fairy"
4262,802,8,7,14,"marshadow -- generation 8 -- fighting,ghost"
4263,803,8,8,,poipole -- generation 8 -- poison
4264,804,8,8,15,"naganadel -- generation 8 -- poison,dragon"
4265,805,8,13,17,"stakataka -- generation 8 -- rock,steel"
4266,806,8,2,14,"blacephalon -- generation 8 -- fire,ghost"
4267,807,8,4,,zeraora -- generation 8 -- electric
4268,808,8,17,,meltan -- generation 8 -- steel
4269,809,8,17,,melmetal -- generation 8 -- steel
4270,810,8,5,,grookey -- generation 8 -- grass
4271,811,8,5,,thwackey -- generation 8 -- grass
4272,812,8,5,,rillaboom -- generation 8 -- grass
4273,813,8,2,,scorbunny -- generation 8 -- fire
4274,814,8,2,,raboot -- generation 8 -- fire
4275,815,8,2,,cinderace -- generation 8 -- fire
4276,816,8,3,,sobble -- generation 8 -- water
4277,817,8,3,,drizzile -- generation 8 -- water
4278,818,8,3,,inteleon -- generation 8 -- water
4279,819,8,1,,skwovet -- generation 8 -- normal
4280,820,8,1,,greedent -- generation 8 -- normal
4281,821,8,10,,rookidee -- generation 8 -- flying
4282,822,8,10,,corvisquire -- generation 8 -- flying
4283,823,8,10,17,"corviknight -- generation 8 -- flying,steel"
4284,824,8,12,,blipbug -- generation 8 -- bug
4285,825,8,12,11,"dottler -- generation 8 -- bug,psychic"
4286,826,8,12,11,"orbeetle -- generation 8 -- bug,psychic"
4287,827,8,16,,nickit -- generation 8 -- dark
4288,828,8,16,,thievul -- generation 8 -- dark
4289,829,8,5,,gossifleur -- generation 8 -- grass
4290,830,8,5,,eldegoss -- generation 8 -- grass
4291,831,8,1,,wooloo -- generation 8 -- normal
4292,832,8,1,,dubwool -- generation 8 -- normal
4293,833,8,3,,chewtle -- generation 8 -- water
4294,834,8,3,13,"drednaw -- generation 8 -- water,rock"
4295,835,8,4,,yamper -- generation 8 -- electric
4296,836,8,4,,boltund -- generation 8 -- electric
4297,837,8,13,,rolycoly -- generation 8 -- rock
4298,838,8,13,2,"carkol -- generation 8 -- rock,fire"
4299,839,8,13,2,"coalossal -- generation 8 -- rock,fire"
4300,840,8,5,15,"applin -- generation 8 -- grass,dragon"
4301,841,8,5,15,"flapple -- generation 8 -- grass,dragon"
4302,842,8,5,15,"appletun -- generation 8 -- grass,dragon"
4303,843,8,9,,silicobra -- generation 8 -- ground
4304,844,8,9,,sandaconda -- generation 8 -- ground
4305,845,8,10,3,"cramorant -- generation 8 -- flying,water"
4306,846,8,3,,arrokuda -- generation 8 -- water
4307,847,8,3,,barraskewda -- generation 8 -- water
4308,848,8,4,8,"toxel -- generation 8 -- electric,poison"
4309,849,8,4,8,"toxtricity -- generation 8 -- electric,poison"
4310,850,8,2,12,"sizzlipede -- generation 8 -- fire,bug"
4311,851,8,2,12,"centiskorch -- generation 8 -- fire,bug"
4312,852,8,7,,clobbopus -- generation 8 -- fighting
4313,853,8,7,,grapploct -- generation 8 -- fighting
4314,854,8,14,,sinistea -- generation 8 -- ghost
4315,855,8,14,,polteageist -- generation 8 -- ghost
4316,856,8,11,,hatenna -- generation 8 -- psychic
4317,857,8,11,,hattrem -- generation 8 -- psychic
4318,858,8,11,18,"hatterene -- generation 8 -- psychic,fairy"
4319,859,8,16,18,"impidimp -- generation 8 -- dark,fairy"
4320,860,8,16,18,"morgrem -- generation 8 -- dark,fairy"
4321,861,8,16,18,"grimmsnarl -- generation 8 -- dark,fairy"
4322,862,8,16,1,"obstagoon -- generation 8 -- dark,normal"
4323,863,8,17,,perrserker -- generation 8 -- steel
4324,864,8,14,,cursola -- generation 8 -- ghost
4325,865,8,7,,sirfetchd -- generation 8 -- fighting
4326,866,8,6,11,"mrrime -- generation 8 -- ice,psychic"
4327,867,8,9,14,"runerigus -- generation 8 -- ground,ghost"
4328,868,8,18,,milcery -- generation 8 -- fairy
4329,869,8,18,,alcremie -- generation 8 -- fairy
4330,870,8,7,,falinks -- generation 8 -- fighting
4331,871,8,4,,pincurchin -- generation 8 -- electric
4332,872,8,6,12,"snom -- generation 8 -- ice,bug"
4333,873,8,6,12,"frosmoth -- generation 8 -- ice,bug"
4334,874,8,13,,stonjourner -- generation 8 -- rock
4335,875,8,6,,eiscue -- generation 8 -- ice
4336,876,8,11,1,"indeedee -- generation 8 -- psychic,normal"
4337,877,8,4,16,"morpeko -- generation 8 -- electric,dark"
4338,878,8,17,,cufant -- generation 8 -- steel
4339,879,8,17,,copperajah -- generation 8 -- steel
4340,880,8,4,15,"dracozolt -- generation 8 -- electric,dragon"
4341,881,8,4,6,"arctozolt -- generation 8 -- electric,ice"
4342,882,8,3,15,"dracovish -- generation 8 -- water,dragon"
4343,883,8,3,6,"arctovish -- generation 8 -- water,ice"
4344,884,8,17,15,"duraludon -- generation 8 -- steel,dragon"
4345,885,8,15,14,"dreepy -- generation 8 -- dragon,ghost"
4346,886,8,15,14,"drakloak -- generation 8 -- dragon,ghost"
4347,887,8,15,14,"dragapult -- generation 8 -- dragon,ghost"
4348,888,8,18,,zacian -- generation 8 -- fairy
4349,889,8,7,,zamazenta -- generation 8 -- fighting
4350,890,8,8,15,"eternatus -- generation 8 -- poison,dragon"
4351,891,8,7,,kubfu -- generation 8 -- fighting
4352,892,8,7,16,"urshifu -- generation 8 -- fighting,dark"
4353,893,8,16,5,"zarude -- generation 8 -- dark,grass"
4354,894,8,4,,regieleki -- generation 8 -- electric
4355,895,8,15,,regidrago -- generation 8 -- dragon
4356,896,8,6,,glastrier -- generation 8 -- ice
4357,897,8,14,,spectrier -- generation 8 -- ghost
4358,898,8,11,5,"calyrex -- generation 8 -- psychic,grass"
4359,899,8,1,11,"wyrdeer -- generation 8 -- normal,psychic"
4360,900,8,12,13,"kleavor -- generation 8 -- bug,rock"
4361,901,8,9,1,"ursaluna -- generation 8 -- ground,normal"
4362,902,8,3,14,"basculegion -- generation 8 -- water,ghost"
4363,903,8,7,8,"sneasler -- generation 8 -- fighting,poison"
4364,904,8,16,8,"overqwil -- generation 8 -- dark,poison"
4365,905,8,18,10,"enamorus -- generation 8 -- fairy,flying"
4366,1,9,5,8,"bulbasaur -- generation 9 -- grass,poison"
4367,2,9,5,8,"ivysaur -- generation 9 -- grass,poison"
4368,3,9,5,8,"venusaur -- generation 9 -- grass,poison"
4369,4,9,2,,charmander -- generation 9 -- fire
4370,5,9,2,,charmeleon -- generation 9 -- fire
4371,6,9,2,10,"charizard -- generation 9 -- fire,flying"
4372,7,9,3,,squirtle -- generation 9 -- water
4373,8,9,3,,wartortle -- generation 9 -- water
4374,9,9,3,,blastoise -- generation 9 -- water
4375,10,9,12,,caterpie -- generation 9 -- bug
4376,11,9,12,,metapod -- generation 9 -- bug
4377,12,9,12,10,"butterfree -- generation 9 -- bug,flying"
4378,13,9,12,8,"weedle -- generation 9 -- bug,poison"
4379,14,9,12,8,"kakuna -- generation 9 -- bug,poison"
4380,15,9,12,8,"beedrill -- generation 9 -- bug,poison"
4381,16,9,1,10,"pidgey -- generation 9 -- normal,flying"
4382,17,9,1,10,"pidgeotto -- generation 9 -- normal,flying"
4383,18,9,1,10,"pidgeot -- generation 9 -- normal,flying"
4384,19,9,1,,rattata -- generation 9 -- normal
4385,20,9,1,,raticate -- generation 9 -- normal
4386,21,9,1,10,"spearow -- generation 9 -- normal,flying"
4387,22,9,1,10,"fearow -- generation 9 -- normal,flying"
4388,23,9,8,,ekans -- generation 9 -- poison
4389,24,9,8,,arbok -- generation 9 -- poison
4390,25,9,4,,pikachu -- generation 9 -- electric
4391,26,9,4,,raichu -- generation 9 -- electric
4392,27,9,9,,sandshrew -- generation 9 -- ground
4393,28,9,9,,sandslash -- generation 9 -- ground
4394,29,9,8,,nidoranf -- generation 9 -- poison
4395,30,9,8,,nidorina -- generation 9 -- poison
4396,31,9,8,9,"nidoqueen -- generation 9 -- poison,ground"
4397,32,9,8,,nidoranm -- generation 9 -- poison
4398,33,9,8,,nidorino -- generation 9 -- poison
4399,34,9,8,9,"nidoking -- generation 9 -- poison,ground"
4400,35,9,18,,clefairy -- generation 9 -- fairy
4401,36,9,18,,clefable -- generation 9 -- fairy
4402,37,9,2,,vulpix -- generation 9 -- fire
4403,38,9,2,,ninetales -- generation 9 -- fire
4404,39,9,1,18,"jigglypuff -- generation 9 -- normal,fairy"
4405,40,9,1,18,"wigglytuff -- generation 9 -- normal,fairy"
4406,41,9,8,10,"zubat -- generation 9 -- poison,flying"
4407,42,9,8,10,"golbat -- generation 9 -- poison,flying"
4408,43,9,5,8,"oddish -- generation 9 -- grass,poison"
4409,44,9,5,8,"gloom -- generation 9 -- grass,poison"
4410,45,9,5,8,"vileplume -- generation 9 -- grass,poison"
4411,46,9,12,5,"paras -- generation 9 -- bug,grass"
4412,47,9,12,5,"parasect -- generation 9 -- bug,grass"
4413,48,9,12,8,"venonat -- generation 9 -- bug,poison"
4414,49,9,12,8,"venomoth -- generation 9 -- bug,poison"
4415,50,9,9,,diglett -- generation 9 -- ground
4416,51,9,9,,dugtrio -- generation 9 -- ground
4417,52,9,1,,meowth -- generation 9 -- normal
4418,53,9,1,,persian -- generation 9 -- normal
4419,54,9,3,,psyduck -- generation 9 -- water
4420,55,9,3,,golduck -- generation 9 -- water
4421,56,9,7,,mankey -- generation 9 -- fighting
4422,57,9,7,,primeape -- generation 9 -- fighting
4423,58,9,2,,growlithe -- generation 9 -- fire
4424,59,9,2,,arcanine -- generation 9 -- fire
4425,60,9,3,,poliwag -- generation 9 -- water
4426,61,9,3,,poliwhirl -- generation 9 -- water
4427,62,9,3,7,"poliwrath -- generation 9 -- water,fighting"
4428,63,9,11,,abra -- generation 9 -- psychic
4429,64,9,11,,kadabra -- generation 9 -- psychic
4430,65,9,11,,alakazam -- generation 9 -- psychic
4431,66,9,7,,machop -- generation 9 -- fighting
4432,67,9,7,,machoke -- generation 9 -- fighting
4433,68,9,7,,machamp -- generation 9 -- fighting
4434,69,9,5,8,"bellsprout -- generation 9 -- grass,poison"
4435,70,9,5,8,"weepinbell -- generation 9 -- grass,poison"
4436,71,9,5,8,"victreebel -- generation 9 -- grass,poison"
4437,72,9,3,8,"tentacool -- generation 9 -- water,poison"
4438,73,9,3,8,"tentacruel -- generation 9 -- water,poison"
4439,74,9,13,9,"geodude -- generation 9 -- rock,ground"
4440,75,9,13,9,"graveler -- generation 9 -- rock,ground"
4441,76,9,13,9,"golem -- generation 9 -- rock,ground"
4442,77,9,2,,ponyta -- generation 9 -- fire
4443,78,9,2,,rapidash -- generation 9 -- fire
4444,79,9,3,11,"slowpoke -- generation 9 -- water,psychic"
4445,80,9,3,11,"slowbro -- generation 9 -- water,psychic"
4446,81,9,4,17,"magnemite -- generation 9 -- electric,steel"
4447,82,9,4,17,"magneton -- generation 9 -- electric,steel"
4448,83,9,1,10,"farfetchd -- generation 9 -- normal,flying"
4449,84,9,1,10,"doduo -- generation 9 -- normal,flying"
4450,85,9,1,10,"dodrio -- generation 9 -- normal,flying"
4451,86,9,3,,seel -- generation 9 -- water
4452,87,9,3,6,"dewgong -- generation 9 -- water,ice"
4453,88,9,8,,grimer -- generation 9 -- poison
4454,89,9,8,,muk -- generation 9 -- poison
4455,90,9,3,,shellder -- generation 9 -- water
4456,91,9,3,6,"cloyster -- generation 9 -- water,ice"
4457,92,9,14,8,"gastly -- generation 9 -- ghost,poison"
4458,93,9,14,8,"haunter -- generation 9 -- ghost,poison"
4459,94,9,14,8,"gengar -- generation 9 -- ghost,poison"
4460,95,9,13,9,"onix -- generation 9 -- rock,ground"
4461,96,9,11,,drowzee -- generation 9 -- psychic
4462,97,9,11,,hypno -- generation 9 -- psychic
4463,98,9,3,,krabby -- generation 9 -- water
4464,99,9,3,,kingler -- generation 9 -- water
4465,100,9,4,,voltorb -- generation 9 -- electric
4466,101,9,4,,electrode -- generation 9 -- electric
4467,102,9,5,11,"exeggcute -- generation 9 -- grass,psychic"
4468,103,9,5,11,"exeggutor -- generation 9 -- grass,psychic"
4469,104,9,9,,cubone -- generation 9 -- ground
4470,105,9,9,,marowak -- generation 9 -- ground
4471,106,9,7,,hitmonlee -- generation 9 -- fighting
4472,107,9,7,,hitmonchan -- generation 9 -- fighting
4473,108,9,1,,lickitung -- generation 9 -- normal
4474,109,9,8,,koffing -- generation 9 -- poison
4475,110,9,8,,weezing -- generation 9 -- poison
4476,111,9,9,13,"rhyhorn -- generation 9 -- ground,rock"
4477,112,9,9,13,"rhydon -- generation 9 -- ground,rock"
4478,113,9,1,,chansey -- generation 9 -- normal
4479,114,9,5,,tangela -- generation 9 -- grass
4480,115,9,1,,kangaskhan -- generation 9 -- normal
4481,116,9,3,,horsea -- generation 9 -- water
4482,117,9,3,,seadra -- generation 9 -- water
4483,118,9,3,,goldeen -- generation 9 -- water
4484,119,9,3,,seaking -- generation 9 -- water
4485,120,9,3,,staryu -- generation 9 -- water
4486,121,9,3,11,"starmie -- generation 9 -- water,psychic"
4487,122,9,11,18,"mrmime -- generation 9 -- psychic,fairy"
4488,123,9,12,10,"scyther -- generation 9 -- bug,flying"
4489,124,9,6,11,"jynx -- generation 9 -- ice,psychic"
4490,125,9,4,,electabuzz -- generation 9 -- electric
4491,126,9,2,,magmar -- generation 9 -- fire
4492,127,9,12,,pinsir -- generation 9 -- bug
4493,128,9,1,,tauros -- generation 9 -- normal
4494,129,9,3,,magikarp -- generation 9 -- water
4495,130,9,3,10,"gyarados -- generation 9 -- water,flying"
4496,131,9,3,6,"lapras -- generation 9 -- water,ice"
4497,132,9,1,,ditto -- generation 9 -- normal
4498,133,9,1,,eevee -- generation 9 -- normal
4499,134,9,3,,vaporeon -- generation 9 -- water
4500,135,9,4,,jolteon -- generation 9 -- electric
4501,136,9,2,,flareon -- generation 9 -- fire
4502,137,9,1,,porygon -- generation 9 -- normal
4503,138,9,13,3,"omanyte -- generation 9 -- rock,water"
4504,139,9,13,3,"omastar -- generation 9 -- rock,water"
4505,140,9,13,3,"kabuto -- generation 9 -- rock,water"
4506,141,9,13,3,"kabutops -- generation 9 -- rock,water"
4507,142,9,13,10,"aerodactyl -- generation 9 -- rock,flying"
4508,143,9,1,,snorlax -- generation 9 -- normal
4509,144,9,6,10,"articuno -- generation 9 -- ice,flying"
4510,145,9,4,10,"zapdos -- generation 9 -- electric,flying"
4511,146,9,2,10,"moltres -- generation 9 -- fire,flying"
4512,147,9,15,,dratini -- generation 9 -- dragon
4513,148,9,15,,dragonair -- generation 9 -- dragon
4514,149,9,15,10,"dragonite -- generation 9 -- dragon,flying"
4515,150,9,11,,mewtwo -- generation 9 -- psychic
4516,151,9,11,,mew -- generation 9 -- psychic
4517,152,9,5,,chikorita -- generation 9 -- grass
4518,153,9,5,,bayleef -- generation 9 -- grass
4519,154,9,5,,meganium -- generation 9 -- grass
4520,155,9,2,,cyndaquil -- generation 9 -- fire
4521,156,9,2,,quilava -- generation 9 -- fire
4522,157,9,2,,typhlosion -- generation 9 -- fire
4523,158,9,3,,totodile -- generation 9 -- water
4524,159,9,3,,croconaw -- generation 9 -- water
4525,160,9,3,,feraligatr -- generation 9 -- water
4526,161,9,1,,sentret -- generation 9 -- normal
4527,162,9,1,,furret -- generation 9 -- normal
4528,163,9,1,10,"hoothoot -- generation 9 -- normal,flying"
4529,164,9,1,10,"noctowl -- generation 9 -- normal,flying"
4530,165,9,12,10,"ledyba -- generation 9 -- bug,flying"
4531,166,9,12,10,"ledian -- generation 9 -- bug,flying"
4532,167,9,12,8,"spinarak -- generation 9 -- bug,poison"
4533,168,9,12,8,"ariados -- generation 9 -- bug,poison"
4534,169,9,8,10,"crobat -- generation 9 -- poison,flying"
4535,170,9,3,4,"chinchou -- generation 9 -- water,electric"
4536,171,9,3,4,"lanturn -- generation 9 -- water,electric"
4537,172,9,4,,pichu -- generation 9 -- electric
4538,173,9,18,,cleffa -- generation 9 -- fairy
4539,174,9,1,18,"igglybuff -- generation 9 -- normal,fairy"
4540,175,9,18,,togepi -- generation 9 -- fairy
4541,176,9,18,10,"togetic -- generation 9 -- fairy,flying"
4542,177,9,11,10,"natu -- generation 9 -- psychic,flying"
4543,178,9,11,10,"xatu -- generation 9 -- psychic,flying"
4544,179,9,4,,mareep -- generation 9 -- electric
4545,180,9,4,,flaaffy -- generation 9 -- electric
4546,181,9,4,,ampharos -- generation 9 -- electric
4547,182,9,5,,bellossom -- generation 9 -- grass
4548,183,9,3,18,"marill -- generation 9 -- water,fairy"
4549,184,9,3,18,"azumarill -- generation 9 -- water,fairy"
4550,185,9,13,,sudowoodo -- generation 9 -- rock
4551,186,9,3,,politoed -- generation 9 -- water
4552,187,9,5,10,"hoppip -- generation 9 -- grass,flying"
4553,188,9,5,10,"skiploom -- generation 9 -- grass,flying"
4554,189,9,5,10,"jumpluff -- generation 9 -- grass,flying"
4555,190,9,1,,aipom -- generation 9 -- normal
4556,191,9,5,,sunkern -- generation 9 -- grass
4557,192,9,5,,sunflora -- generation 9 -- grass
4558,193,9,12,10,"yanma -- generation 9 -- bug,flying"
4559,194,9,3,9,"wooper -- generation 9 -- water,ground"
4560,195,9,3,9,"quagsire -- generation 9 -- water,ground"
4561,196,9,11,,espeon -- generation 9 -- psychic
4562,197,9,16,,umbreon -- generation 9 -- dark
4563,198,9,16,10,"murkrow -- generation 9 -- dark,flying"
4564,199,9,3,11,"slowking -- generation 9 -- water,psychic"
4565,200,9,14,,misdreavus -- generation 9 -- ghost
4566,201,9,11,,unown -- generation 9 -- psychic
4567,202,9,11,,wobbuffet -- generation 9 -- psychic
4568,203,9,1,11,"girafarig -- generation 9 -- normal,psychic"
4569,204,9,12,,pineco -- generation 9 -- bug
4570,205,9,12,17,"forretress -- generation 9 -- bug,steel"
4571,206,9,1,,dunsparce -- generation 9 -- normal
4572,207,9,9,10,"gligar -- generation 9 -- ground,flying"
4573,208,9,17,9,"steelix -- generation 9 -- steel,ground"
4574,209,9,18,,snubbull -- generation 9 -- fairy
4575,210,9,18,,granbull -- generation 9 -- fairy
4576,211,9,3,8,"qwilfish -- generation 9 -- water,poison"
4577,212,9,12,17,"scizor -- generation 9 -- bug,steel"
4578,213,9,12,13,"shuckle -- generation 9 -- bug,rock"
4579,214,9,12,7,"heracross -- generation 9 -- bug,fighting"
4580,215,9,16,6,"sneasel -- generation 9 -- dark,ice"
4581,216,9,1,,teddiursa -- generation 9 -- normal
4582,217,9,1,,ursaring -- generation 9 -- normal
4583,218,9,2,,slugma -- generation 9 -- fire
4584,219,9,2,13,"magcargo -- generation 9 -- fire,rock"
4585,220,9,6,9,"swinub -- generation 9 -- ice,ground"
4586,221,9,6,9,"piloswine -- generation 9 -- ice,ground"
4587,222,9,3,13,"corsola -- generation 9 -- water,rock"
4588,223,9,3,,remoraid -- generation 9 -- water
4589,224,9,3,,octillery -- generation 9 -- water
4590,225,9,6,10,"delibird -- generation 9 -- ice,flying"
4591,226,9,3,10,"mantine -- generation 9 -- water,flying"
4592,227,9,17,10,"skarmory -- generation 9 -- steel,flying"
4593,228,9,16,2,"houndour -- generation 9 -- dark,fire"
4594,229,9,16,2,"houndoom -- generation 9 -- dark,fire"
