id,name,pokemon_id,form,generation_id,primary_type_id,secondary_type_id,hp,attack,defense,special_attack,special_defense,speed,height,weight
5849,Feraligatr,feraligatr,,2,water,,85,105,100,79,83,78,2.3,88.8
5850,Sentret,sentret,,2,normal,,35,46,34,35,45,20,0.8,6
5851,Furret,furret,,2,normal,,85,76,64,45,55,90,1.8,32.5
5852,Hoothoot,hoothoot,,2,normal,flying,60,30,30,36,56,50,0.7,21.2
5853,Noctowl,noctowl,,2,normal,flying,100,50,50,86,96,70,1.6,40.8
5854,Ledyba,ledyba,,2,bug,flying,40,20,30,40,80,55,1,10.8
5855,Ledian,ledian,,2,bug,flying,55,35,50,55,110,85,1.4,35.6
5856,Spinarak,spinarak,,2,bug,poison,40,60,40,40,40,30,0.5,8.5
5857,Ariados,ariados,,2,bug,poison,70,90,70,60,70,40,1.1,33.5
5858,Crobat,crobat,,2,poison,flying,85,90,80,70,80,130,1.8,75
5859,Chinchou,chinchou,,2,water,electric,75,38,38,56,56,67,0.5,12
5860,Lanturn,lanturn,,2,water,electric,125,58,58,76,76,67,1.2,22.5
5861,Pichu,pichu,,2,electric,,20,40,15,35,35,60,0.3,2
5862,Pichu,pichu,Spiky-eared,2,electric,,20,40,15,35,35,60,0.3,2
5863,Cleffa,cleffa,,2,fairy,,50,25,28,45,55,15,0.3,3
5864,Igglybuff,igglybuff,,2,normal,fairy,90,30,15,40,20,15,0.3,1
5865,Togepi,togepi,,2,fairy,,35,20,65,40,65,20,0.3,1.5
5866,Togetic,togetic,,2,fairy,flying,55,40,85,80,105,40,0.6,3.2
5867,Natu,natu,,2,psychic,flying,40,50,45,70,45,70,0.2,2
5868,Xatu,xatu,,2,psychic,flying,65,75,70,95,70,95,1.5,15
5869,Mareep,mareep,,2,electric,,55,40,40,65,45,35,0.6,7.8
5870,Flaaffy,flaaffy,,2,electric,,70,55,55,80,60,45,0.8,13.3
5871,Ampharos,ampharos,,2,electric,,90,75,85,115,90,55,1.4,61.5
5872,Ampharos,ampharos,Mega,2,electric,dragon,90,95,105,165,110,45,1.4,61.5
5873,Bellossom,bellossom,,2,grass,,75,80,95,90,100,50,0.4,5.8
5874,Marill,marill,,2,water,fairy,70,20,50,20,50,40,0.4,8.5
5875,Azumarill,azumarill,,2,water,fairy,100,50,80,60,80,50,0.8,28.5
5876,Sudowoodo,sudowoodo,,2,rock,,70,100,115,30,65,30,1.2,38
5877,Politoed,politoed,,2,water,,90,75,75,90,100,70,1.1,33.9
5878,Hoppip,hoppip,,2,grass,flying,35,35,40,35,55,50,0.4,0.5
5879,Skiploom,skiploom,,2,grass,flying,55,45,50,45,65,80,0.6,1
5880,Jumpluff,jumpluff,,2,grass,flying,75,55,70,55,95,110,0.8,3
5881,Aipom,aipom,,2,normal,,55,70,55,40,55,85,0.8,11.5
5882,Sunkern,sunkern,,2,grass,,30,30,30,30,30,30,0.3,1.8
5883,Sunflora,sunflora,,2,grass,,75,75,55,105,85,30,0.8,8.5
5884,Yanma,yanma,,2,bug,flying,65,65,45,75,45,95,1.2,38
5885,Wooper,wooper,,2,water,ground,55,45,45,25,25,15,0.4,8.5
5886,Wooper,wooper,Paldea,2,poison,ground,55,45,45,25,25,15,0.4,11
5887,Quagsire,quagsire,,2,water,ground,95,85,85,65,65,35,1.4,75
5888,Espeon,espeon,,2,psychic,,65,65,60,130,95,110,0.9,26.5
5889,Umbreon,umbreon,,2,dark,,95,65,110,60,130,65,1,27
5890,Murkrow,murkrow,,2,dark,flying,60,85,42,85,42,91,0.5,2.1
5891,Slowking,slowking,,2,water,psychic,95,75,80,100,110,30,2,79.5
5892,Slowking,slowking,Galar,2,poison,psychic,95,65,80,110,110,30,1.8,79.5
5893,Misdreavus,misdreavus,,2,ghost,,60,60,60,85,85,85,0.7,1
5894,Unown,unown,A,2,psychic,,48,72,48,72,48,48,0.5,5
5895,Wobbuffet,wobbuffet,,2,psychic,,190,33,58,33,58,33,1.3,28.5
5896,Girafarig,girafarig,,2,normal,psychic,70,80,65,90,65,85,1.5,41.5
5897,Pineco,pineco,,2,bug,,50,65,90,35,35,15,0.6,7.2
5898,Forretress,forretress,,2,bug,steel,75,90,140,60,60,40,1.2,125.8
5899,Dunsparce,dunsparce,,2,normal,,100,70,70,65,65,45,1.5,14
5900,Gligar,gligar,,2,ground,flying,65,75,105,35,65,85,1.1,64.8
5901,Steelix,steelix,,2,steel,ground,75,85,200,55,65,30,9.2,400
5902,Steelix,steelix,Mega,2,steel,ground,75,125,230,55,95,30,10.5,740
5903,Snubbull,snubbull,,2,fairy,,60,80,50,40,40,30,0.6,7.8
5904,Granbull,granbull,,2,fairy,,90,120,75,60,60,45,1.4,48.7
5905,Qwilfish,qwilfish,,2,water,poison,65,95,85,55,55,85,0.5,3.9
5906,Qwilfish,qwilfish,Hisui,2,dark,poison,65,95,85,55,55,85,0.5,3.9
5907,Scizor,scizor,,2,bug,steel,70,130,100,55,80,65,1.8,118
5908,Scizor,scizor,Mega,2,bug,steel,70,150,140,65,100,75,2,125
5909,Shuckle,shuckle,,2,bug,rock,20,10,230,10,230,5,0.6,20.5
5910,Heracross,heracross,,2,bug,fighting,80,125,75,40,95,85,1.5,54
5911,Heracross,heracross,Mega,2,bug,fighting,80,185,115,40,105,75,1.7,62.5
5912,Sneasel,sneasel,,2,dark,ice,55,95,55,35,75,115,0.9,28
5913,Sneasel,sneasel,Hisui,2,fighting,poison,55,95,55,35,75,115,0.9,27
5914,Teddiursa,teddiursa,,2,normal,,60,80,50,50,50,40,0.6,8.8
5915,Ursaring,ursaring,,2,normal,,90,130,75,75,75,55,1.8,125.8
5916,Slugma,slugma,,2,fire,,40,40,40,70,40,20,0.7,35
5917,Magcargo,magcargo,,2,fire,rock,60,50,120,90,80,30,0.8,55
5918,Swinub,swinub,,2,ice,ground,50,50,40,30,30,50,0.4,6.5
5919,Piloswine,piloswine,,2,ice,ground,100,100,80,60,60,50,1.1,55.8
5920,Corsola,corsola,,2,water,rock,65,55,95,65,95,35,0.6,5
5921,Corsola,corsola,Galar,2,ghost,,60,55,100,65,100,30,0.6,0.5
5922,Remoraid,remoraid,,2,water,,35,65,35,65,35,65,0.6,12
5923,Octillery,octillery,,2,water,,75,105,75,105,75,45,0.9,28.5
5924,Delibird,delibird,,2,ice,flying,45,55,45,65,45,75,0.9,16
5925,Mantine,mantine,,2,water,flying,85,40,70,80,140,70,2.1,220
5926,Skarmory,skarmory,,2,steel,flying,65,80,140,40,70,70,1.7,50.5
5927,Houndour,houndour,,2,dark,fire,45,60,30,80,50,65,0.6,10.8
5928,Houndoom,houndoom,,2,dark,fire,75,90,50,110,80,95,1.4,35
5929,Houndoom,houndoom,Mega,2,dark,fire,75,90,90,140,90,115,1.9,49.5
5930,Kingdra,kingdra,,2,water,dragon,75,95,95,95,95,85,1.8,152
5931,Phanpy,phanpy,,2,ground,,90,60,60,40,40,40,0.5,33.5
5932,Donphan,donphan,,2,ground,,90,120,120,60,60,50,1.1,120
5933,Porygon2,porygon2,,2,normal,,85,80,90,105,95,60,0.6,32.5
5934,Stantler,stantler,,2,normal,,73,95,62,85,65,85,1.4,71.2
5935,Smeargle,smeargle,,2,normal,,55,20,35,20,45,75,1.2,58
5936,Tyrogue,tyrogue,,2,fighting,,35,35,35,35,35,35,0.7,21
5937,Hitmontop,hitmontop,,2,fighting,,50,95,95,35,110,70,1.4,48
5938,Smoochum,smoochum,,2,ice,psychic,45,30,15,85,65,65,0.4,6
5939,Elekid,elekid,,2,electric,,45,63,37,65,55,95,0.6,23.5
5940,Magby,magby,,2,fire,,45,75,37,70,55,83,0.7,21.4
5941,Miltank,miltank,,2,normal,,95,80,105,40,70,100,1.2,75.5
5942,Blissey,blissey,,2,normal,,255,10,10,75,135,55,1.5,46.8
5943,Raikou,raikou,,2,electric,,90,85,75,115,100,115,1.9,178
5944,Entei,entei,,2,fire,,115,115,85,90,75,100,2.1,198
5945,Suicune,suicune,,2,water,,100,75,115,90,115,85,2,187
5946,Larvitar,larvitar,,2,rock,ground,50,64,50,45,50,41,0.6,72
5947,Pupitar,pupitar,,2,rock,ground,70,84,70,65,70,51,1.2,152
5948,Tyranitar,tyranitar,,2,rock,dark,100,134,110,95,100,61,2,202
5949,Tyranitar,tyranitar,Mega,2,rock,dark,100,164,150,95,120,71,2.5,255
5950,Lugia,lugia,,2,psychic,flying,106,90,130,90,154,110,5.2,216
5951,Ho-Oh,hooh,,2,fire,flying,106,130,90,110,154,90,3.8,199
5952,Celebi,celebi,,2,psychic,grass,100,100,100,100,100,100,0.6,5
5953,Treecko,treecko,,3,grass,,40,45,35,65,55,70,0.5,5
5954,Grovyle,grovyle,,3,grass,,50,65,45,85,65,95,0.9,21.6
5955,Sceptile,sceptile,,3,grass,,70,85,65,105,85,120,1.7,52.2
5956,Sceptile,sceptile,Mega,3,grass,dragon,70,110,75,145,85,145,1.9,55.2
5957,Torchic,torchic,,3,fire,,45,60,40,70,50,45,0.4,2.5
5958,Combusken,combusken,,3,fire,fighting,60,85,60,85,60,55,0.9,19.5
5959,Blaziken,blaziken,,3,fire,fighting,80,120,70,110,70,80,1.9,52
5960,Blaziken,blaziken,Mega,3,fire,fighting,80,160,80,130,80,100,1.9,52
5961,Mudkip,mudkip,,3,water,,50,70,50,50,50,40,0.4,7.6
5962,Marshtomp,marshtomp,,3,water,ground,70,85,70,60,70,50,0.7,28
5963,Swampert,swampert,,3,water,ground,100,110,90,85,90,60,1.5,81.9
5964,Swampert,swampert,Mega,3,water,ground,100,150,110,95,110,70,1.9,102
5965,Poochyena,poochyena,,3,dark,,35,55,35,30,30,35,0.5,13.6
5966,Mightyena,mightyena,,3,dark,,70,90,70,60,60,70,1,37
5967,Zigzagoon,zigzagoon,,3,normal,,38,30,41,30,41,60,0.4,17.5
5968,Zigzagoon,zigzagoon,Galar,3,dark,normal,38,30,41,30,41,60,0.4,17.5
5969,Linoone,linoone,,3,normal,,78,70,61,50,61,100,0.5,32.5
5970,Linoone,linoone,Galar,3,dark,normal,78,70,61,50,61,100,0.5,32.5
5971,Wurmple,wurmple,,3,bug,,45,45,35,20,30,20,0.3,3.6
5972,Silcoon,silcoon,,3,bug,,50,35,55,25,25,15,0.6,10
5973,Beautifly,beautifly,,3,bug,flying,60,70,50,100,50,65,1,28.4
5974,Cascoon,cascoon,,3,bug,,50,35,55,25,25,15,0.7,11.5
5975,Dustox,dustox,,3,bug,poison,60,50,70,50,90,65,1.2,31.6
5976,Lotad,lotad,,3,water,grass,40,30,30,40,50,30,0.5,2.6
5977,Lombre,lombre,,3,water,grass,60,50,50,60,70,50,1.2,32.5
5978,Ludicolo,ludicolo,,3,water,grass,80,70,70,90,100,70,1.5,55
5979,Seedot,seedot,,3,grass,,40,40,50,30,30,30,0.5,4
5980,Nuzleaf,nuzleaf,,3,grass,dark,70,70,40,60,40,60,1,28
5981,Shiftry,shiftry,,3,grass,dark,90,100,60,90,60,80,1.3,59.6
5982,Taillow,taillow,,3,normal,flying,40,55,30,30,30,85,0.3,2.3
5983,Swellow,swellow,,3,normal,flying,60,85,60,75,50,125,0.7,19.8
5984,Wingull,wingull,,3,water,flying,40,30,30,55,30,85,0.6,9.5
5985,Pelipper,pelipper,,3,water,flying,60,50,100,95,70,65,1.2,28
5986,Ralts,ralts,,3,psychic,fairy,28,25,25,45,35,40,0.4,6.6
5987,Kirlia,kirlia,,3,psychic,fairy,38,35,35,65,55,50,0.8,20.2
5988,Gardevoir,gardevoir,,3,psychic,fairy,68,65,65,125,115,80,1.6,48.4
5989,Gardevoir,gardevoir,Mega,3,psychic,fairy,68,85,65,165,135,100,1.6,48.4
5990,Surskit,surskit,,3,bug,water,40,30,32,50,52,65,0.5,1.7
5991,Masquerain,masquerain,,3,bug,flying,70,60,62,100,82,80,0.8,3.6
5992,Shroomish,shroomish,,3,grass,,60,40,60,40,60,35,0.4,4.5
5993,Breloom,breloom,,3,grass,fighting,60,130,80,60,60,70,1.2,39.2
5994,Slakoth,slakoth,,3,normal,,60,60,60,35,35,30,0.8,24
5995,Vigoroth,vigoroth,,3,normal,,80,80,80,55,55,90,1.4,46.5
5996,Slaking,slaking,,3,normal,,150,160,100,95,65,100,2,130.5
5997,Nincada,nincada,,3,bug,ground,31,45,90,30,30,40,0.5,5.5
5998,Ninjask,ninjask,,3,bug,flying,61,90,45,50,50,160,0.8,12
5999,Shedinja,shedinja,,3,bug,ghost,1,90,45,30,30,40,0.8,1.2
6000,Whismur,whismur,,3,normal,,64,51,23,51,23,28,0.6,16.3
6001,Loudred,loudred,,3,normal,,84,71,43,71,43,48,1,40.5
6002,Exploud,exploud,,3,normal,,104,91,63,91,73,68,1.5,84
6003,Makuhita,makuhita,,3,fighting,,72,60,30,20,30,25,1,86.4
6004,Hariyama,hariyama,,3,fighting,,144,120,60,40,60,50,2.3,253.8
6005,Azurill,azurill,,3,normal,fairy,50,20,40,20,40,20,0.2,2
6006,Nosepass,nosepass,,3,rock,,30,45,135,45,90,30,1,97
6007,Skitty,skitty,,3,normal,,50,45,45,35,35,50,0.6,11
6008,Delcatty,delcatty,,3,normal,,70,65,65,55,55,90,1.1,32.6
6009,Sableye,sableye,,3,dark,ghost,50,75,75,65,65,50,0.5,11
6010,Sableye,sableye,Mega,3,dark,ghost,50,85,125,85,115,20,0.5,161
6011,Mawile,mawile,,3,steel,fairy,50,85,85,55,55,50,0.6,11.5
6012,Mawile,mawile,Mega,3,steel,fairy,50,105,125,55,95,50,1,23.5
6013,Aron,aron,,3,steel,rock,50,70,100,40,40,30,0.4,60
6014,Lairon,lairon,,3,steel,rock,60,90,140,50,50,40,0.9,120
6015,Aggron,aggron,,3,steel,rock,70,110,180,60,60,50,2.1,360
6016,Aggron,aggron,Mega,3,steel,,70,140,230,60,80,50,2.2,395
6017,Meditite,meditite,,3,fighting,psychic,30,40,55,40,55,60,0.6,11.2
6018,Medicham,medicham,,3,fighting,psychic,60,60,75,60,75,80,1.3,31.5
6019,Medicham,medicham,Mega,3,fighting,psychic,60,100,85,80,85,100,1.3,31.5
6020,Electrike,electrike,,3,electric,,40,45,40,65,40,65,0.6,15.2
6021,Manectric,manectric,,3,electric,,70,75,60,105,60,105,1.5,40.2
6022,Manectric,manectric,Mega,3,electric,,70,75,80,135,80,135,1.8,44
6023,Plusle,plusle,,3,electric,,60,50,40,85,75,95,0.4,4.2
6024,Minun,minun,,3,electric,,60,40,50,75,85,95,0.4,4.2
6025,Volbeat,volbeat,,3,bug,,65,73,75,47,85,85,0.7,17.7
6026,Illumise,illumise,,3,bug,,65,47,75,73,85,85,0.6,17.7
6027,Roselia,roselia,,3,grass,poison,50,60,45,100,80,65,0.3,2
6028,Gulpin,gulpin,,3,poison,,70,43,53,43,53,40,0.4,10.3
6029,Swalot,swalot,,3,poison,,100,73,83,73,83,55,1.7,80
6030,Carvanha,carvanha,,3,water,dark,45,90,20,65,20,65,0.8,20.8
6031,Sharpedo,sharpedo,,3,water,dark,70,120,40,95,40,95,1.8,88.8
6032,Sharpedo,sharpedo,Mega,3,water,dark,70,140,70,110,65,105,2.5,130.3
6033,Wailmer,wailmer,,3,water,,130,70,35,70,35,60,2,130
6034,Wailord,wailord,,3,water,,170,90,45,90,45,60,14.5,398
6035,Numel,numel,,3,fire,ground,60,60,40,65,45,35,0.7,24
6036,Camerupt,camerupt,,3,fire,ground,70,100,70,105,75,40,1.9,220
6037,Camerupt,camerupt,Mega,3,fire,ground,70,120,100,145,105,20,2.5,320.5
6038,Torkoal,torkoal,,3,fire,,70,85,140,85,70,20,0.5,80.4
6039,Spoink,spoink,,3,psychic,,60,25,35,70,80,60,0.7,30.6
6040,Grumpig,grumpig,,3,psychic,,80,45,65,90,110,80,0.9,71.5
6041,Spinda,spinda,,3,normal,,60,60,60,60,60,60,1.1,5
6042,Trapinch,trapinch,,3,ground,,45,100,45,45,45,10,0.7,15
6043,Vibrava,vibrava,,3,ground,dragon,50,70,50,50,50,70,1.1,15.3
6044,Flygon,flygon,,3,ground,dragon,80,100,80,80,80,100,2,82
6045,Cacnea,cacnea,,3,grass,,50,85,40,85,40,35,0.4,51.3
6046,Cacturne,cacturne,,3,grass,dark,70,115,60,115,60,55,1.3,77.4
6047,Swablu,swablu,,3,normal,flying,45,40,60,40,75,50,0.4,1.2
6048,Altaria,altaria,,3,dragon,flying,75,70,90,70,105,80,1.1,20.6
6049,Altaria,altaria,Mega,3,dragon,fairy,75,110,110,110,105,80,1.5,20.6
6050,Zangoose,zangoose,,3,normal,,73,115,60,60,60,90,1.3,40.3
6051,Seviper,seviper,,3,poison,,73,100,60,100,60,65,2.7,52.5
6052,Lunatone,lunatone,,3,rock,psychic,90,55,65,95,85,70,1,168
6053,Solrock,solrock,,3,rock,psychic,90,95,85,55,65,70,1.2,154
6054,Barboach,barboach,,3,water,ground,50,48,43,46,41,60,0.4,1.9
6055,Whiscash,whiscash,,3,water,ground,110,78,73,76,71,60,0.9,23.6
6056,Corphish,corphish,,3,water,,43,80,65,50,35,35,0.6,11.5
6057,Crawdaunt,crawdaunt,,3,water,dark,63,120,85,90,55,55,1.1,32.8
6058,Baltoy,baltoy,,3,ground,psychic,40,40,55,40,70,55,0.5,21.5
6059,Claydol,claydol,,3,ground,psychic,60,70,105,70,120,75,1.5,108
6060,Lileep,lileep,,3,rock,grass,66,41,77,61,87,23,1,23.8
6061,Cradily,cradily,,3,rock,grass,86,81,97,81,107,43,1.5,60.4
6062,Anorith,anorith,,3,rock,bug,45,95,50,40,50,75,0.7,12.5
6063,Armaldo,armaldo,,3,rock,bug,75,125,100,70,80,45,1.5,68.2
6064,Feebas,feebas,,3,water,,20,15,20,10,55,80,0.6,7.4
6065,Milotic,milotic,,3,water,,95,60,79,100,125,81,6.2,162
6066,Castform,castform,,3,normal,,70,70,70,70,70,70,0.3,0.8
6067,Castform,castform,Sunny,3,fire,,70,70,70,70,70,70,0.3,0.8
6068,Castform,castform,Rainy,3,water,,70,70,70,70,70,70,0.3,0.8
6069,Castform,castform,Snowy,3,ice,,70,70,70,70,70,70,0.3,0.8
6070,Kecleon,kecleon,,3,normal,,60,90,70,60,120,40,1,22
6071,Shuppet,shuppet,,3,ghost,,44,75,35,63,33,45,0.6,2.3
6072,Banette,banette,,3,ghost,,64,115,65,83,63,65,1.1,12.5
6073,Banette,banette,Mega,3,ghost,,64,165,75,93,83,75,1.2,13
6074,Duskull,duskull,,3,ghost,,20,40,90,30,90,25,0.8,15
6075,Dusclops,dusclops,,3,ghost,,40,70,130,60,130,25,1.6,30.6
6076,Tropius,tropius,,3,grass,flying,99,68,83,72,87,51,2,100
6077,Chimecho,chimecho,,3,psychic,,75,50,80,95,90,65,0.6,1
6078,Absol,absol,,3,dark,,65,130,60,75,60,75,1.2,47
6079,Absol,absol,Mega,3,dark,,65,150,60,115,60,115,1.2,49
6080,Wynaut,wynaut,,3,psychic,,95,23,48,23,48,23,0.6,14
6081,Snorunt,snorunt,,3,ice,,50,50,50,50,50,50,0.7,16.8
6082,Glalie,glalie,,3,ice,,80,80,80,80,80,80,1.5,256.5
6083,Glalie,glalie,Mega,3,ice,,80,120,80,120,80,100,2.1,350.2
6084,Spheal,spheal,,3,ice,water,70,40,50,55,50,25,0.8,39.5
6085,Sealeo,sealeo,,3,ice,water,90,60,70,75,70,45,1.1,87.6
6086,Walrein,walrein,,3,ice,water,110,80,90,95,90,65,1.4,150.6
6087,Clamperl,clamperl,,3,water,,35,64,85,74,55,32,0.4,52.5
6088,Huntail,huntail,,3,water,,55,104,105,94,75,52,1.7,27
6089,Gorebyss,gorebyss,,3,water,,55,84,105,114,75,52,1.8,22.6
6090,Relicanth,relicanth,,3,water,rock,100,90,130,45,65,55,1,23.4
6091,Luvdisc,luvdisc,,3,water,,43,30,55,40,65,97,0.6,8.7
6092,Bagon,bagon,,3,dragon,,45,75,60,40,30,50,0.6,42.1
6093,Shelgon,shelgon,,3,dragon,,65,95,100,60,50,50,1.1,110.5
6094,Salamence,salamence,,3,dragon,flying,95,135,80,110,80,100,1.5,102.6
6095,Salamence,salamence,Mega,3,dragon,flying,95,145,130,120,90,120,1.8,112.6
6096,Beldum,beldum,,3,steel,psychic,40,55,80,35,60,30,0.6,95.2
6097,Metang,metang,,3,steel,psychic,60,75,100,55,80,50,1.2,202.5
6098,Metagross,metagross,,3,steel,psychic,80,135,130,95,90,70,1.6,550
6099,Metagross,metagross,Mega,3,steel,psychic,80,145,150,105,110,110,2.5,942.9
6100,Regirock,regirock,,3,rock,,80,100,200,50,100,50,1.7,230
6101,Regice,regice,,3,ice,,80,50,100,100,200,50,1.8,175
6102,Registeel,registeel,,3,steel,,80,75,150,75,150,50,1.9,205
6103,Latias,latias,,3,dragon,psychic,80,80,90,110,130,110,1.4,40
6104,Latias,latias,Mega,3,dragon,psychic,80,100,120,140,150,110,1.8,52
6105,Latios,latios,,3,dragon,psychic,80,90,80,130,110,110,2,60
6106,Latios,latios,Mega,3,dragon,psychic,80,130,100,160,120,110,2.3,70
6107,Kyogre,kyogre,,3,water,,100,100,90,150,140,90,4.5,352
6108,Kyogre,kyogre,Primal,3,water,,100,150,90,180,160,90,9.8,430
6109,Groudon,groudon,,3,ground,,100,150,140,100,90,90,3.5,950
6110,Groudon,groudon,Primal,3,ground,fire,100,180,160,150,90,90,5,999.7
6111,Rayquaza,rayquaza,,3,dragon,flying,105,150,90,150,90,95,7,206.5
6112,Rayquaza,rayquaza,Mega,3,dragon,flying,105,180,100,180,100,115,10.8,392
6113,Jirachi,jirachi,,3,steel,psychic,100,100,100,100,100,100,0.3,1.1
6114,Deoxys,deoxys,Normal,3,psychic,,50,150,50,150,50,150,1.7,60.8
6115,Deoxys,deoxys,Attack,3,psychic,,50,180,20,180,20,150,1.7,60.8
6116,Deoxys,deoxys,Defense,3,psychic,,50,70,160,70,160,90,1.7,60.8
6117,Deoxys,deoxys,Speed,3,psychic,,50,95,90,95,90,180,1.7,60.8
6118,Turtwig,turtwig,,4,grass,,55,68,64,45,55,31,0.4,10.2
6119,Grotle,grotle,,4,grass,,75,89,85,55,65,36,1.1,97
6120,Torterra,torterra,,4,grass,ground,95,109,105,75,85,56,2.2,310
6121,Chimchar,chimchar,,4,fire,,44,58,44,58,44,61,0.5,6.2
6122,Monferno,monferno,,4,fire,fighting,64,78,52,78,52,81,0.9,22
6123,Infernape,infernape,,4,fire,fighting,76,104,71,104,71,108,1.2,55
6124,Piplup,piplup,,4,water,,53,51,53,61,56,40,0.4,5.2
6125,Prinplup,prinplup,,4,water,,64,66,68,81,76,50,0.8,23
6126,Empoleon,empoleon,,4,water,steel,84,86,88,111,101,60,1.7,84.5
6127,Starly,starly,,4,normal,flying,40,55,30,30,30,60,0.3,2
6128,Staravia,staravia,,4,normal,flying,55,75,50,40,40,80,0.6,15.5
6129,Staraptor,staraptor,,4,normal,flying,85,120,70,50,60,100,1.2,24.9
6130,Bidoof,bidoof,,4,normal,,59,45,40,35,40,31,0.5,20
6131,Bibarel,bibarel,,4,normal,water,79,85,60,55,60,71,1,31.5
6132,Kricketot,kricketot,,4,bug,,37,25,41,25,41,25,0.3,2.2
6133,Kricketune,kricketune,,4,bug,,77,85,51,55,51,65,1,25.5
6134,Shinx,shinx,,4,electric,,45,65,34,40,34,45,0.5,9.5
6135,Luxio,luxio,,4,electric,,60,85,49,60,49,60,0.9,30.5
6136,Luxray,luxray,,4,electric,,80,120,79,95,79,70,1.4,42
6137,Budew,budew,,4,grass,poison,40,30,35,50,70,55,0.2,1.2
6138,Roserade,roserade,,4,grass,poison,60,70,65,125,105,90,0.9,14.5
6139,Cranidos,cranidos,,4,rock,,67,125,40,30,30,58,0.9,31.5
6140,Rampardos,rampardos,,4,rock,,97,165,60,65,50,58,1.6,102.5
6141,Shieldon,shieldon,,4,rock,steel,30,42,118,42,88,30,0.5,57
6142,Bastiodon,bastiodon,,4,rock,steel,60,52,168,47,138,30,1.3,149.5
6143,Burmy,burmy,Plant,4,bug,,40,29,45,29,45,36,0.2,3.4
6144,Wormadam,wormadam,Plant,4,bug,grass,60,59,85,79,105,36,0.5,6.5
6145,Wormadam,wormadam,Sandy,4,bug,ground,60,79,105,59,85,36,0.5,6.5
6146,Wormadam,wormadam,Trash,4,bug,steel,60,69,95,69,95,36,0.5,6.5
6147,Mothim,mothim,,4,bug,flying,70,94,50,94,50,66,0.9,23.3
6148,Combee,combee,,4,bug,flying,30,30,42,30,42,70,0.3,5.5
6149,Vespiquen,vespiquen,,4,bug,flying,70,80,102,80,102,40,1.2,38.5
6150,Pachirisu,pachirisu,,4,electric,,60,45,70,45,90,95,0.4,3.9
6151,Buizel,buizel,,4,water,,55,65,35,60,30,85,0.7,29.5
6152,Floatzel,floatzel,,4,water,,85,105,55,85,50,115,1.1,33.5
6153,Cherubi,cherubi,,4,grass,,45,35,45,62,53,35,0.4,3.3
6154,Cherrim,cherrim,Overcast,4,grass,,70,60,70,87,78,85,0.5,9.3
6155,Cherrim,cherrim,Sunshine,4,grass,,70,60,70,87,78,85,0.5,9.3
6156,Shellos,shellos,West,4,water,,76,48,48,57,62,34,0.3,6.3
6157,Gastrodon,gastrodon,West,4,water,ground,111,83,68,92,82,39,0.9,29.9
6158,Ambipom,ambipom,,4,normal,,75,100,66,60,66,115,1.2,20.3
6159,Drifloon,drifloon,,4,ghost,flying,90,50,34,60,44,70,0.4,1.2
6160,Drifblim,drifblim,,4,ghost,flying,150,80,44,90,54,80,1.2,15
6161,Buneary,buneary,,4,normal,,55,66,44,44,56,85,0.4,5.5
6162,Lopunny,lopunny,,4,normal,,65,76,84,54,96,105,1.2,33.3
6163,Lopunny,lopunny,Mega,4,normal,fighting,65,136,94,54,96,135,1.3,28.3
6164,Mismagius,mismagius,,4,ghost,,60,60,60,105,105,105,0.9,4.4
6165,Honchkrow,honchkrow,,4,dark,flying,100,125,52,105,52,71,0.9,27.3
6166,Glameow,glameow,,4,normal,,49,55,42,42,37,85,0.5,3.9
6167,Purugly,purugly,,4,normal,,71,82,64,64,59,112,1,43.8
6168,Chingling,chingling,,4,psychic,,45,30,50,65,50,45,0.2,0.6
6169,Stunky,stunky,,4,poison,dark,63,63,47,41,41,74,0.4,19.2
6170,Skuntank,skuntank,,4,poison,dark,103,93,67,71,61,84,1,38
6171,Bronzor,bronzor,,4,steel,psychic,57,24,86,24,86,23,0.5,60.5
6172,Bronzong,bronzong,,4,steel,psychic,67,89,116,79,116,33,1.3,187
6173,Bonsly,bonsly,,4,rock,,50,80,95,10,45,10,0.5,15
6174,Mime Jr.,mimejr,,4,psychic,fairy,20,25,45,70,90,60,0.6,13
6175,Happiny,happiny,,4,normal,,100,5,5,15,65,30,0.6,24.4
6176,Chatot,chatot,,4,normal,flying,76,65,45,92,42,91,0.5,1.9
6177,Spiritomb,spiritomb,,4,ghost,dark,50,92,108,92,108,35,1,108
6178,Gible,gible,,4,dragon,ground,58,70,45,40,45,42,0.7,20.5
6179,Gabite,gabite,,4,dragon,ground,68,90,65,50,55,82,1.4,56
6180,Garchomp,garchomp,,4,dragon,ground,108,130,95,80,85,102,1.9,95
6181,Garchomp,garchomp,Mega,4,dragon,ground,108,170,115,120,95,92,1.9,95
6182,Munchlax,munchlax,,4,normal,,135,85,40,40,85,5,0.6,105
6183,Riolu,riolu,,4,fighting,,40,70,40,35,40,60,0.7,20.2
6184,Lucario,lucario,,4,fighting,steel,70,110,70,115,70,90,1.2,54
6185,Lucario,lucario,Mega,4,fighting,steel,70,145,88,140,70,112,1.3,57.5
6186,Hippopotas,hippopotas,,4,ground,,68,72,78,38,42,32,0.8,49.5
6187,Hippowdon,hippowdon,,4,ground,,108,112,118,68,72,47,2,300
6188,Skorupi,skorupi,,4,poison,bug,40,50,90,30,55,65,0.8,12
